time,x_airspeed_x,x_airspeed_z,x_airspeed_y,x_pitch,x_altitude,x_velocity_y,x_angular_rate_x,x_angular_rate_z,x_roll,x_yaw,elevator,thrust,aileron,rudder,airspeed_x,airspeed_z,airspeed_y,pitch,altitude,velocity_y,angular_rate_x,angular_rate_z,roll,yaw,fd_elevator,fd_thrust,fd_aileron,fd_rudder,ft_airspeed_x,ft_airspeed_z,ft_airspeed_y,ft_pitch,ft_altitude,ft_velocity_y,ft_angular_rate_x,ft_angular_rate_z,ft_roll,ft_yaw,TaskNumber,SecondaryInput,TaskSet,TaskRespondedTo
50.22411,    -1.78852,     1.68729,  -0.0033584,    0.036857,     6.06004,     2.55081,   -0.044465, -0.00046658, -0.00765438,    0.101539, 0, 0, 0, 0,    -1.78852,     1.68729,  -0.0033584,     2.11175,     6.06004,     2.55081,   -0.044465, -0.00046658,   -0.438564,    0.101539,  0.210265,         0, -0.424547,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.23411,     -1.79918,      1.65088,  -0.00459406,    0.0368234,      6.14563,       2.5471,   -0.0455291, -0.000402824,  -0.00809903,     0.101535, 0, 0, 0, 0,     -1.79918,      1.65088,  -0.00459406,      2.10982,      6.14563,       2.5471,   -0.0455291, -0.000402824,     -0.46404,     0.101535,  0.213696,         0, -0.437766,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.24411,     -1.80984,      1.61152,  -0.00581409,    0.0367775,      6.23149,      2.54308,    -0.046605, -0.000338727,  -0.00855432,     0.101531, 0, 0, 0, 0,     -1.80984,      1.61152,  -0.00581409,      2.10719,      6.23149,      2.54308,    -0.046605, -0.000338727,    -0.490126,     0.101531,  0.212161,         0, -0.445198,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.25411,     -1.82049,      1.56978,  -0.00698911,    0.0367193,      6.31762,      2.53873,   -0.0476728, -0.000274398,  -0.00902037,     0.101527, 0, 0, 0, 0,     -1.82049,      1.56978,  -0.00698911,      2.10386,      6.31762,      2.53873,   -0.0476728, -0.000274398,    -0.516829,     0.101527,  0.205484,         0, -0.446463,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.26411,     -1.83113,      1.52628,  -0.00808968,    0.0366494,        6.404,      2.53406,   -0.0487123, -0.000209955,   -0.0094971,     0.101524, 0, 0, 0, 0,     -1.83113,      1.52628,  -0.00808968,      2.09986,        6.404,      2.53406,   -0.0487123, -0.000209955,    -0.544144,     0.101524,   0.19362,         0, -0.441355,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.27411,     -1.84175,      1.48176,  -0.00908713,    0.0365685,      6.49062,      2.52907,   -0.0497033, -0.000145526,  -0.00998422,     0.101522, 0, 0, 0, 0,     -1.84175,      1.48176,  -0.00908713,      2.09522,      6.49062,      2.52907,   -0.0497033, -0.000145526,    -0.572054,     0.101522,  0.176684,         0, -0.429844,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.28411,     -1.85237,      1.43695,  -0.00995429,    0.0364777,      6.57747,      2.52374,   -0.0506262, -8.12441E-05,   -0.0104813,     0.101521, 0, 0, 0, 0,     -1.85237,      1.43695,  -0.00995429,      2.09002,      6.57747,      2.52374,   -0.0506262, -8.12441E-05,    -0.600532,     0.101521, 0.154908,        0, -0.41201,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.29411,     -1.86296,      1.39266,   -0.0106665,    0.0363781,      6.66451,      2.51807,   -0.0514624, -1.72443E-05,   -0.0109875,      0.10152, 0, 0, 0, 0,     -1.86296,      1.39266,   -0.0106665,      2.08431,      6.66451,      2.51807,   -0.0514624, -1.72443E-05,    -0.629538,      0.10152,  0.128696,         0, -0.388188,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.30411,    -1.87354,     1.34968,   -0.011202,   0.0362714,     6.75171,     2.51208,  -0.0521952, 4.63381E-05,  -0.0115021,     0.10152, 0, 0, 0, 0,    -1.87354,     1.34968,   -0.011202,      2.0782,     6.75171,     2.51208,  -0.0521952, 4.63381E-05,   -0.659024,     0.10152, 0.0985636,         0, -0.358789,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.31411,    -1.88409,     1.30879,   -0.011543,   0.0361594,     6.83905,     2.50574,  -0.0528095, 0.000109371,  -0.0120241,     0.10152, 0, 0, 0, 0,    -1.88409,     1.30879,   -0.011543,     2.07178,     6.83905,     2.50574,  -0.0528095, 0.000109371,    -0.68893,     0.10152, 0.0651392,         0,  -0.32434,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.32411,   -1.89463,    1.27077, -0.0116762,   0.036044,    6.92648,    2.49907,  -0.053293, 0.00017173, -0.0125522,   0.101521, 0, 0, 0, 0,   -1.89463,    1.27077, -0.0116762,    2.06517,    6.92648,    2.49907,  -0.053293, 0.00017173,  -0.719187,   0.101521, 0.0291992,         0, -0.285663,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.33411,   -1.90514,    1.23632, -0.0115928,  0.0359272,    7.01398,    2.49207, -0.0536362,  0.0002333, -0.0130851,   0.101523, 0, 0, 0, 0,   -1.90514,    1.23632, -0.0115928,    2.05848,    7.01398,    2.49207, -0.0536362,  0.0002333,  -0.749722,   0.101523, -0.00844374,           0,    -0.24354,           0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.34411,    -1.91563,     1.20608,  -0.0112896,   0.0358113,     7.10149,     2.48472,  -0.0538323, 0.000293979,  -0.0136215,    0.101525, 0, 0, 0, 0,    -1.91563,     1.20608,  -0.0112896,     2.05184,     7.10149,     2.48472,  -0.0538323, 0.000293979,   -0.780453,    0.101525, -0.0468541,          0,  -0.198826,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.35411,   -1.92609,     1.1806, -0.0107688,  0.0356984,    7.18899,    2.47705, -0.0538782, 0.00035368, -0.0141598,   0.101528, 0, 0, 0, 0,   -1.92609,     1.1806, -0.0107688,    2.04537,    7.18899,    2.47705, -0.0538782, 0.00035368,  -0.811297,   0.101528, -0.0851097,          0,  -0.152654,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.36411,    -1.93654,     1.16034,   -0.010038,   0.0355907,     7.27642,     2.46904,  -0.0537739, 0.000412332,  -0.0146986,    0.101532, 0, 0, 0, 0,    -1.93654,     1.16034,   -0.010038,      2.0392,     7.27642,     2.46904,  -0.0537739, 0.000412332,   -0.842167,    0.101532, -0.122212,         0, -0.105999,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.37411,    -1.94696,     1.14562, -0.00911038,   0.0354903,     7.36376,      2.4607,  -0.0535228, 0.000469882,  -0.0152363,    0.101536, 0, 0, 0, 0,    -1.94696,     1.14562, -0.00911038,     2.03345,     7.36376,      2.4607,  -0.0535228, 0.000469882,   -0.872977,    0.101536,  -0.157228,          0, -0.0598459,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.38411,    -1.95736,     1.13665, -0.00800436,   0.0353992,     7.45097,     2.45204,  -0.0531317, 0.000526299,  -0.0157716,    0.101541, 0, 0, 0, 0,    -1.95736,     1.13665, -0.00800436,     2.02823,     7.45097,     2.45204,  -0.0531317, 0.000526299,   -0.903643,    0.101541,  -0.189203,          0, -0.0153843,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.39411,    -1.96774,     1.13349,  -0.0067432,   0.0353192,     7.53801,     2.44306,  -0.0526106, 0.000581572,  -0.0163029,    0.101546, 0, 0, 0, 0,    -1.96774,     1.13349,  -0.0067432,     2.02364,     7.53801,     2.44306,  -0.0526106, 0.000581572,   -0.934086,    0.101546, -0.217285,         0, 0.0264501,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.40411,     -1.9781,     1.13607, -0.00535448,   0.0352518,     7.62486,     2.43376,   -0.051972, 0.000635707,   -0.016829,    0.101552, 0, 0, 0, 0,     -1.9781,     1.13607, -0.00535448,     2.01978,     7.62486,     2.43376,   -0.051972, 0.000635707,   -0.964229,    0.101552, -0.240701,         0, 0.0647707,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.41411,    -1.98845,     1.14418, -0.00386955,   0.0351982,      7.7115,     2.42416,  -0.0512316, 0.000688735,  -0.0173487,    0.101558, 0, 0, 0, 0,    -1.98845,     1.14418, -0.00386955,     2.01671,      7.7115,     2.42416,  -0.0512316, 0.000688735,   -0.994007,    0.101558,  -0.25876,         0, 0.0986087,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.42411,    -1.99879,     1.15747, -0.00232267,   0.0351595,     7.79791,     2.41424,  -0.0504069, 0.000740701,   -0.017861,    0.101565, 0, 0, 0, 0,    -1.99879,     1.15747, -0.00232267,     2.01449,     7.79791,     2.41424,  -0.0504069, 0.000740701,    -1.02336,    0.101565, -0.270927,         0,  0.127287,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.43411,    -2.00912,     1.17545, -0.00075026,   0.0351363,     7.88408,     2.40403,  -0.0495172, 0.000791671,  -0.0183651,    0.101573, 0, 0, 0, 0,    -2.00912,     1.17545, -0.00075026,     2.01316,     7.88408,     2.40403,  -0.0495172, 0.000791671,    -1.05224,    0.101573, -0.276795,         0,  0.150232,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.44411,    -2.01944,     1.19754, 0.000810076,   0.0351288,     7.97001,     2.39352,  -0.0485831, 0.000841724,  -0.0188603,     0.10158, 0, 0, 0, 0,    -2.01944,     1.19754, 0.000810076,     2.01273,     7.97001,     2.39352,  -0.0485831, 0.000841724,    -1.08061,     0.10158, -0.276121,         0,  0.166916,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.45411,    -2.02976,     1.22302,   0.0023205,   0.0351369,     8.05569,     2.38273,  -0.0476259, 0.000890954,  -0.0193461,    0.101589, 0, 0, 0, 0,    -2.02976,     1.22302,   0.0023205,      2.0132,     8.05569,     2.38273,  -0.0476259, 0.000890954,    -1.10845,    0.101589, -0.268831,         0,  0.177083,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.46411,    -2.04008,     1.25111,  0.00374387,   0.0351601,     8.14114,     2.37166,  -0.0466671, 0.000939466,  -0.0198223,    0.101598, 0, 0, 0, 0,    -2.04008,     1.25111,  0.00374387,     2.01453,     8.14114,     2.37166,  -0.0466671, 0.000939466,    -1.13574,    0.101598, -0.25501,        0, 0.180607,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.47411,     -2.0504,     1.28093,  0.00504481,   0.0351975,     8.22637,      2.3603,  -0.0457277, 0.000987369,   -0.020289,    0.101607, 0, 0, 0, 0,     -2.0504,     1.28093,  0.00504481,     2.01667,     8.22637,      2.3603,  -0.0457277, 0.000987369,    -1.16247,    0.101607, -0.234932,         0,   0.17752,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.48411,   -2.06073,    1.31158, 0.00619055,   0.035248,    8.31141,    2.34868,  -0.044828, 0.00103478, -0.0207463,   0.101617, 0, 0, 0, 0,   -2.06073,    1.31158, 0.00619055,    2.01956,    8.31141,    2.34868,  -0.044828, 0.00103478,   -1.18867,   0.101617, -0.209019,         0,  0.168046,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.49411,   -2.07106,    1.34212, 0.00715176,  0.0353099,    8.39629,    2.33678, -0.0439868, 0.00108182, -0.0211946,   0.101627, 0, 0, 0, 0,   -2.07106,    1.34212, 0.00715176,    2.02311,    8.39629,    2.33678, -0.0439868, 0.00108182,   -1.21436,   0.101627, -0.177843,         0,  0.152533,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.50411,   -2.08141,     1.3716, 0.00790357,  0.0353814,    8.48103,    2.32463, -0.0432209, 0.00112859, -0.0216344,   0.101638, 0, 0, 0, 0,   -2.08141,     1.3716, 0.00790357,    2.02721,    8.48103,    2.32463, -0.0432209, 0.00112859,   -1.23956,   0.101638, -0.142151,         0,  0.131557,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.51411,   -2.09177,    1.39911,  0.0084259,  0.0354604,    8.56567,    2.31221,  -0.042545, 0.00117522, -0.0220666,   0.101649, 0, 0, 0, 0,   -2.09177,    1.39911,  0.0084259,    2.03173,    8.56567,    2.31221,  -0.042545, 0.00117522,   -1.26433,   0.101649, -0.102762,         0,   0.10572,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.52411,   -2.10214,    1.42377, 0.00870443,  0.0355447,    8.65026,    2.29954, -0.0419709,  0.0012218, -0.0224921,   0.101661, 0, 0, 0, 0,   -2.10214,    1.42377, 0.00870443,    2.03656,    8.65026,    2.29954, -0.0419709,  0.0012218,    -1.2887,   0.101661, -0.060657,         0, 0.0758839,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.53411,   -2.11253,    1.44477, 0.00873057,  0.0356317,    8.73484,    2.28662, -0.0415077, 0.00126843, -0.0229118,   0.101673, 0, 0, 0, 0,   -2.11253,    1.44477, 0.00873057,    2.04155,    8.73484,    2.28662, -0.0415077, 0.00126843,   -1.31275,   0.101673, -0.0168297,          0,  0.0428393,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.54411,   -2.12293,    1.46139, 0.00850217,   0.035719,    8.81945,    2.27344, -0.0411611, 0.00131518, -0.0233269,   0.101686, 0, 0, 0, 0,   -2.12293,    1.46139, 0.00850217,    2.04655,    8.81945,    2.27344, -0.0411611, 0.00131518,   -1.33653,   0.101686,  0.0276088,          0, 0.00763732,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.55411,   -2.13336,    1.47302, 0.00802329,  0.0358041,    8.90413,    2.26001, -0.0409336, 0.00136211, -0.0237385,   0.101699, 0, 0, 0, 0,   -2.13336,    1.47302, 0.00802329,    2.05142,    8.90413,    2.26001, -0.0409336, 0.00136211,   -1.36012,   0.101699,  0.0715752,          0, -0.0287759,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.56411,   -2.14379,    1.47915, 0.00730413,  0.0358843,    8.98894,    2.24634, -0.0408249, 0.00140928, -0.0241478,   0.101713, 0, 0, 0, 0,   -2.14379,    1.47915, 0.00730413,    2.05602,    8.98894,    2.24634, -0.0408249, 0.00140928,   -1.38357,   0.101713,   0.113991,          0, -0.0654443,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.57411,   -2.15425,    1.47944,  0.0063611,  0.0359573,     9.0739,    2.23241, -0.0408307, 0.00145671, -0.0245561,   0.101727, 0, 0, 0, 0,   -2.15425,    1.47944,  0.0063611,     2.0602,     9.0739,    2.23241, -0.0408307, 0.00145671,   -1.40696,   0.101727,  0.153766,         0, -0.101254,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.58411,   -2.16471,    1.47366, 0.00521605,   0.036021,    9.15907,    2.21824, -0.0409443, 0.00150441, -0.0249644,   0.101742, 0, 0, 0, 0,   -2.16471,    1.47366, 0.00521605,    2.06385,    9.15907,    2.21824, -0.0409443, 0.00150441,   -1.43035,   0.101742,  0.189933,         0, -0.135297,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.59411,   -2.17519,    1.46175, 0.00389608,  0.0360731,    9.24447,    2.20381, -0.0411561, 0.00155237, -0.0253738,   0.101757, 0, 0, 0, 0,   -2.17519,    1.46175, 0.00389608,    2.06684,    9.24447,    2.20381, -0.0411561, 0.00155237,   -1.45381,   0.101757, 0.221558,        0, -0.16672,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.60411,   -2.18568,    1.44378, 0.00243253,  0.0361121,    9.33014,    2.18914, -0.0414538, 0.00160057, -0.0257854,   0.101772, 0, 0, 0, 0,   -2.18568,    1.44378, 0.00243253,    2.06907,    9.33014,    2.18914, -0.0414538, 0.00160057,   -1.47739,   0.101772,  0.247869,         0, -0.194615,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.61411,    -2.19618,     1.42001, 0.000860498,   0.0361364,     9.41609,     2.17421,   -0.041823,  0.00164897,  -0.0261999,    0.101788, 0, 0, 0, 0,    -2.19618,     1.42001, 0.000860498,     2.07046,     9.41609,     2.17421,   -0.041823,  0.00164897,    -1.50115,    0.101788,  0.268188,         0, -0.218331,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.62411,     -2.20668,      1.39079, -0.000782291,     0.036145,      9.50235,      2.15903,   -0.0422478,   0.00169751,   -0.0266182,     0.101805, 0, 0, 0, 0,     -2.20668,      1.39079, -0.000782291,      2.07096,      9.50235,      2.15903,   -0.0422478,   0.00169751,     -1.52511,     0.101805,  0.282022,         0, -0.237319,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.63411,    -2.21719,     1.35664, -0.00245628,   0.0361372,     9.58892,     2.14359,   -0.042711,  0.00174611,  -0.0270406,    0.101822, 0, 0, 0, 0,    -2.21719,     1.35664, -0.00245628,     2.07051,     9.58892,     2.14359,   -0.042711,  0.00174611,    -1.54931,    0.101822, 0.289014,        0, -0.25109,        0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.64411,    -2.22769,      1.3182, -0.00412118,   0.0361126,     9.67582,      2.1279,  -0.0431947,  0.00179469,  -0.0274677,    0.101839, 0, 0, 0, 0,    -2.22769,      1.3182, -0.00412118,      2.0691,     9.67582,      2.1279,  -0.0431947,  0.00179469,    -1.57379,    0.101839,  0.289001,         0, -0.259396,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.65411,    -2.23819,     1.27619, -0.00573694,   0.0360714,     9.76303,     2.11196,  -0.0436808,  0.00184316,  -0.0278997,    0.101857, 0, 0, 0, 0,    -2.23819,     1.27619, -0.00573694,     2.06674,     9.76303,     2.11196,  -0.0436808,  0.00184316,    -1.59853,    0.101857,  0.281986,         0, -0.262117,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.66411,    -2.24868,     1.23144, -0.00726477,    0.036014,     9.85055,     2.09575,  -0.0441515,  0.00189143,  -0.0283365,    0.101875, 0, 0, 0, 0,    -2.24868,     1.23144, -0.00726477,     2.06345,     9.85055,     2.09575,  -0.0441515,  0.00189143,    -1.62356,    0.101875,  0.268157,         0, -0.259285,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.67411,    -2.25916,     1.18484, -0.00866809,   0.0359414,     9.93835,     2.07929,  -0.0445899,  0.00193938,   -0.028778,    0.101894, 0, 0, 0, 0,    -2.25916,     1.18484, -0.00866809,     2.05929,     9.93835,     2.07929,  -0.0445899,  0.00193938,    -1.64886,    0.101894,  0.247857,         0, -0.251104,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.68411,    -2.26963,     1.13731, -0.00991353,   0.0358547,     10.0264,     2.06257,  -0.0449803,  0.00198692,  -0.0292239,    0.101914, 0, 0, 0, 0,    -2.26963,     1.13731, -0.00991353,     2.05432,     10.0264,     2.06257,  -0.0449803,  0.00198692,    -1.67441,    0.101914,  0.221615,         0, -0.237894,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.69411,   -2.28007,     1.0898, -0.0109716,  0.0357556,    10.1147,    2.04558, -0.0453088, 0.00203395, -0.0296737,   0.101934, 0, 0, 0, 0,   -2.28007,     1.0898, -0.0109716,    2.04864,    10.1147,    2.04558, -0.0453088, 0.00203395,   -1.70018,   0.101934,  0.190075,         0, -0.220179,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.70411,    -2.2905,    1.04326, -0.0118175,  0.0356459,    10.2032,    2.02834, -0.0455635, 0.00208036, -0.0301268,   0.101954, 0, 0, 0, 0,    -2.2905,    1.04326, -0.0118175,    2.04236,    10.2032,    2.02834, -0.0455635, 0.00208036,   -1.72614,   0.101954,  0.154048,         0, -0.198543,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.71411,   -2.30091,   0.998616, -0.0124317,  0.0355277,    10.2919,    2.01085, -0.0457348, 0.00212609, -0.0305824,   0.101975, 0, 0, 0, 0,   -2.30091,   0.998616, -0.0124317,    2.03559,    10.2919,    2.01085, -0.0457348, 0.00212609,   -1.75224,   0.101975,  0.114402,         0, -0.173653,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.72411,   -2.31129,   0.956731, -0.0128005,  0.0354034,    10.3807,    1.99309,  -0.045816, 0.00217103, -0.0310398,   0.101996, 0, 0, 0, 0,   -2.31129,   0.956731, -0.0128005,    2.02846,    10.3807,    1.99309,  -0.045816, 0.00217103,   -1.77845,   0.101996, 0.0721456,         0, -0.146369,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.73411,   -2.32165,   0.918411,  -0.012916,  0.0352754,    10.4695,    1.97509, -0.0458029, 0.00221514, -0.0314979,   0.102018, 0, 0, 0, 0,   -2.32165,   0.918411,  -0.012916,    2.02113,    10.4695,    1.97509, -0.0458029, 0.00221514,    -1.8047,   0.102018, 0.0282952,         0, -0.117498,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.74411,   -2.33198,   0.884372, -0.0127764,  0.0351462,    10.5584,    1.95683, -0.0456942, 0.00225836,  -0.031956,    0.10204, 0, 0, 0, 0,   -2.33198,   0.884372, -0.0127764,    2.01373,    10.5584,    1.95683, -0.0456942, 0.00225836,   -1.83094,    0.10204, -0.0161066,          0, -0.0878663,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.75411,   -2.34228,   0.855227, -0.0123862,  0.0350184,    10.6473,    1.93832, -0.0454915, 0.00230065, -0.0324129,   0.102062, 0, 0, 0, 0,   -2.34228,   0.855227, -0.0123862,    2.00641,    10.6473,    1.93832, -0.0454915, 0.00230065,   -1.85712,   0.102062, -0.0599673,          0, -0.0584424,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.76411,   -2.35256,   0.831472, -0.0117555,  0.0348946,    10.7361,    1.91956, -0.0451989,   0.002342, -0.0328678,   0.102085, 0, 0, 0, 0,   -2.35256,   0.831472, -0.0117555,    1.99931,    10.7361,    1.91956, -0.0451989,   0.002342,   -1.88319,   0.102085,   -0.10229,          0, -0.0299955,          0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.77411,   -2.36281,   0.813478, -0.0109002,   0.034777,    10.8248,    1.90056, -0.0448235, 0.00238239, -0.0333198,   0.102109, 0, 0, 0, 0,   -2.36281,   0.813478, -0.0109002,    1.99258,    10.8248,    1.90056, -0.0448235, 0.00238239,   -1.90909,   0.102109,    -0.14207,           0, -0.00342339,           0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.78411,    -2.37303,    0.801484, -0.00984088,    0.034668,     10.9133,     1.88133,  -0.0443741,  0.00242184,  -0.0337681,    0.102133, 0, 0, 0, 0,    -2.37303,    0.801484, -0.00984088,     1.98633,     10.9133,     1.88133,  -0.0443741,  0.00242184,    -1.93477,    0.102133, -0.178443,         0, 0.0206119,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.79411,   -2.38323,   0.795592, -0.0086029,  0.0345696,    11.0017,    1.86185, -0.0438621, 0.00246037, -0.0342118,   0.102157, 0, 0, 0, 0,   -2.38323,   0.795592, -0.0086029,    1.98069,    11.0017,    1.86185, -0.0438621, 0.00246037,   -1.96019,   0.102157, -0.210595,         0, 0.0413865,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.80411,    -2.39341,    0.795773, -0.00721509,   0.0344836,     11.0898,     1.84215,     -0.0433,  0.00249803,  -0.0346504,    0.102182, 0, 0, 0, 0,    -2.39341,    0.795773, -0.00721509,     1.97576,     11.0898,     1.84215,     -0.0433,  0.00249803,    -1.98532,    0.102182, -0.237875,         0, 0.0583981,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.81411,    -2.40358,    0.801868, -0.00570912,   0.0344114,     11.1777,     1.82222,  -0.0427018,  0.00253486,  -0.0350834,    0.102207, 0, 0, 0, 0,    -2.40358,    0.801868, -0.00570912,     1.97163,     11.1777,     1.82222,  -0.0427018,  0.00253486,    -2.01013,    0.102207, -0.259767,         0, 0.0712459,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.82411,    -2.41372,    0.813596, -0.00411872,   0.0343543,     11.2654,     1.80207,  -0.0420821,  0.00257092,  -0.0355104,    0.102232, 0, 0, 0, 0,    -2.41372,    0.813596, -0.00411872,     1.96836,     11.2654,     1.80207,  -0.0420821,  0.00257092,     -2.0346,    0.102232, -0.275879,         0, 0.0796081,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.83411,    -2.42385,    0.830566, -0.00247861,   0.0343132,     11.3527,     1.78171,  -0.0414558,  0.00260629,  -0.0359313,    0.102258, 0, 0, 0, 0,    -2.42385,    0.830566, -0.00247861,       1.966,     11.3527,     1.78171,  -0.0414558,  0.00260629,    -2.05871,    0.102258, -0.286009,         0, 0.0833675,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.84411,     -2.43397,     0.852291, -0.000823676,    0.0342884,      11.4398,      1.76112,   -0.0408377,   0.00264104,   -0.0363458,     0.102284, 0, 0, 0, 0,     -2.43397,     0.852291, -0.000823676,      1.96458,      11.4398,      1.76112,   -0.0408377,   0.00264104,     -2.08246,     0.102284, -0.290098,         0, 0.0825236,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.85411,    -2.44408,    0.878202, 0.000812025,   0.0342801,     11.5266,     1.74033,   -0.040242,  0.00267525,  -0.0367542,     0.10231, 0, 0, 0, 0,    -2.44408,    0.878202, 0.000812025,     1.96411,     11.5266,     1.74033,   -0.040242,  0.00267525,    -2.10586,     0.10231, -0.288256,         0, 0.0772268,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
50.86411,   -2.45418,   0.907668, 0.00239612,  0.0342883,    11.6131,    1.71934, -0.0396817,   0.002709, -0.0371566,   0.102337, 0, 0, 0, 0,   -2.45418,   0.907668, 0.00239612,    1.96457,    11.6131,    1.71934, -0.0396817,   0.002709,   -2.12892,   0.102337, -0.280748,         0, 0.0677639,         0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6,-1,True,False
